#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.619233e+04 5.728861e+03 2.367437e+04
3.546900e-02 1.802360e+04 3.203750e+03 1.885725e+04
4.537800e-02 1.519561e+04 2.088008e+03 1.481448e+04
5.528000e-02 1.424675e+04 1.488664e+03 1.234230e+04
6.523200e-02 1.028129e+04 1.105007e+03 1.069882e+04
7.522900e-02 8.983752e+03 8.147362e+02 9.181473e+03
8.519300e-02 7.992976e+03 6.423518e+02 7.615041e+03
9.516600e-02 5.830053e+03 5.006437e+02 6.219986e+03
1.051550e-01 5.357262e+03 4.015148e+02 5.140966e+03
1.151310e-01 4.236175e+03 3.337855e+02 4.370318e+03
1.251240e-01 3.918885e+03 2.927085e+02 3.794124e+03
1.351250e-01 3.613501e+03 2.445238e+02 3.337169e+03
1.451200e-01 3.081430e+03 2.176334e+02 2.960912e+03
1.551180e-01 2.542492e+03 1.810367e+02 2.645964e+03
1.651050e-01 2.180301e+03 1.599251e+02 2.354923e+03
1.750880e-01 2.071109e+03 1.493945e+02 2.066076e+03
1.850890e-01 1.845766e+03 1.312579e+02 1.810089e+03
1.950930e-01 1.641573e+03 1.213833e+02 1.594502e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.029920	1.002035	0.468309	1.140747	-1.597786	1.978698	5.394693	1.140747	-1.597786	1.978698	5.394693	45.611140 	 72-11
