#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.205331e+04 3.941315e+03 6.230828e+04
3.546900e-02 5.075210e+04 2.332223e+03 4.904295e+04
4.536800e-02 3.986105e+04 1.472100e+03 3.954568e+04
5.531400e-02 3.552154e+04 1.019281e+03 3.408759e+04
6.525800e-02 3.096694e+04 7.510858e+02 3.008304e+04
7.520900e-02 2.575613e+04 5.977086e+02 2.576457e+04
8.517500e-02 2.149517e+04 4.420094e+02 2.145218e+04
9.515700e-02 1.790847e+04 3.528053e+02 1.803900e+04
1.051620e-01 1.580020e+04 2.743676e+02 1.582418e+04
1.151480e-01 1.440570e+04 2.399903e+02 1.439900e+04
1.251460e-01 1.284163e+04 1.933166e+02 1.310613e+04
1.351460e-01 1.155709e+04 1.725968e+02 1.172884e+04
1.451320e-01 1.045064e+04 1.416208e+02 1.038916e+04
1.551140e-01 9.371106e+03 1.252944e+02 9.250193e+03
1.651020e-01 8.417181e+03 1.169454e+02 8.395688e+03
1.751050e-01 7.569610e+03 1.025878e+02 7.699825e+03
1.850970e-01 7.127283e+03 8.678640e+01 7.049583e+03
1.950850e-01 6.425807e+03 8.042484e+01 6.427892e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.991518	0.934814	0.323151	1.218926	2.347966	0.833523	3.332220	1.218926	2.347966	0.833523	3.332220	43.442630 	 72-11
