#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.930683e+04 2.545024e+03 5.803500e+04
3.546900e-02 4.493013e+04 1.402254e+03 4.648076e+04
4.537800e-02 3.706985e+04 8.959835e+02 3.719098e+04
5.528000e-02 3.278139e+04 6.492799e+02 3.161125e+04
6.523200e-02 2.728589e+04 4.743030e+02 2.793810e+04
7.522900e-02 2.430465e+04 3.536445e+02 2.440748e+04
8.519300e-02 2.084430e+04 2.808882e+02 2.064734e+04
9.516600e-02 1.721393e+04 2.212556e+02 1.726337e+04
1.051550e-01 1.479346e+04 1.732168e+02 1.477098e+04
1.151310e-01 1.305085e+04 1.462162e+02 1.317010e+04
1.251240e-01 1.194947e+04 1.256686e+02 1.200966e+04
1.351250e-01 1.080413e+04 1.154657e+02 1.092085e+04
1.451200e-01 9.759372e+03 9.419011e+01 9.805029e+03
1.551180e-01 8.716212e+03 8.525861e+01 8.742888e+03
1.651050e-01 7.877429e+03 7.613823e+01 7.871256e+03
1.750880e-01 7.213103e+03 6.951616e+01 7.212102e+03
1.850890e-01 6.719338e+03 6.273365e+01 6.662725e+03
1.950930e-01 6.177042e+03 5.500268e+01 6.187214e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.065927	1.001828	0.507106	1.188090	-0.720888	1.570639	5.097089	1.188090	-0.720888	1.570639	5.097089	57.319290 	 72-11
