#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.730270e+04 5.728861e+03 2.551036e+04
3.546900e-02 1.147836e+04 3.203750e+03 1.985763e+04
4.537800e-02 1.624800e+04 2.088008e+03 1.562164e+04
5.528000e-02 1.458462e+04 1.488664e+03 1.316816e+04
6.523200e-02 1.172420e+04 1.105007e+03 1.135134e+04
7.522900e-02 8.552392e+03 8.147362e+02 9.463528e+03
8.519300e-02 7.187487e+03 6.423518e+02 7.655986e+03
9.516600e-02 6.371194e+03 5.006437e+02 6.241683e+03
1.051550e-01 5.920809e+03 4.015148e+02 5.262363e+03
1.151310e-01 4.530719e+03 3.337855e+02 4.545849e+03
1.251240e-01 3.572200e+03 2.927085e+02 3.921940e+03
1.351250e-01 3.469395e+03 2.445238e+02 3.380780e+03
1.451200e-01 3.103506e+03 2.176334e+02 2.953033e+03
1.551180e-01 2.792779e+03 1.810367e+02 2.633208e+03
1.651050e-01 2.145831e+03 1.599251e+02 2.351194e+03
1.750880e-01 2.058846e+03 1.493945e+02 2.047043e+03
1.850890e-01 1.725202e+03 1.312579e+02 1.772250e+03
1.950930e-01 1.568156e+03 1.213833e+02 1.539634e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.992016	0.995358	0.499876	1.169358	-0.268074	1.228039	4.235202	1.169358	-0.268074	1.228039	4.235202	71.458320 	 72-11
