#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.854271e+04 9.002477e+03 2.730049e+04
3.546900e-02 1.879508e+04 5.550014e+03 1.977709e+04
4.536800e-02 1.260640e+04 3.442054e+03 1.648893e+04
5.531400e-02 1.423661e+04 2.397204e+03 1.419075e+04
6.525800e-02 1.047499e+04 1.848165e+03 1.087222e+04
7.520900e-02 6.407141e+03 1.427121e+03 7.617990e+03
8.517500e-02 6.017446e+03 1.034219e+03 6.021783e+03
9.515700e-02 6.666482e+03 8.162805e+02 5.607255e+03
1.051620e-01 5.448632e+03 6.718356e+02 5.275714e+03
1.151480e-01 5.162539e+03 5.420027e+02 4.438180e+03
1.251460e-01 2.956595e+03 4.535195e+02 3.519018e+03
1.351460e-01 2.778103e+03 3.868590e+02 2.902387e+03
1.451320e-01 2.727632e+03 3.405732e+02 2.586830e+03
1.551140e-01 2.622433e+03 2.970613e+02 2.391680e+03
1.651020e-01 2.571791e+03 2.568253e+02 2.143625e+03
1.751050e-01 1.769023e+03 2.270777e+02 1.852823e+03
1.850970e-01 1.689611e+03 2.048604e+02 1.592196e+03
1.950850e-01 1.376080e+03 1.783345e+02 1.368550e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.818610	1.004936	0.580983	1.118999	-0.864628	1.396482	4.120284	1.118999	-0.864628	1.396482	4.120284	68.468310 	 72-11
