#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.637517e+04 3.941315e+03 6.390795e+04
3.546900e-02 5.192679e+04 2.332223e+03 5.076142e+04
4.536800e-02 4.127983e+04 1.472100e+03 4.101673e+04
5.531400e-02 3.244611e+04 1.019281e+03 3.514802e+04
6.525800e-02 3.071444e+04 7.510858e+02 3.080384e+04
7.520900e-02 2.657787e+04 5.977086e+02 2.630981e+04
8.517500e-02 2.228302e+04 4.420094e+02 2.189115e+04
9.515700e-02 1.829457e+04 3.528053e+02 1.834544e+04
1.051620e-01 1.579568e+04 2.743676e+02 1.594943e+04
1.151480e-01 1.453840e+04 2.399903e+02 1.435461e+04
1.251460e-01 1.279579e+04 1.933166e+02 1.296927e+04
1.351460e-01 1.163993e+04 1.725968e+02 1.158178e+04
1.451320e-01 1.027505e+04 1.416208e+02 1.028034e+04
1.551140e-01 8.948886e+03 1.252944e+02 9.189314e+03
1.651020e-01 8.308782e+03 1.169454e+02 8.372656e+03
1.751050e-01 7.913549e+03 1.025878e+02 7.723174e+03
1.850970e-01 7.102547e+03 8.678640e+01 7.140543e+03
1.950850e-01 6.577960e+03 8.042484e+01 6.602188e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.005912	0.943834	0.470233	1.187761	-1.120023	1.855254	5.561226	1.187761	-1.120023	1.855254	5.561226	76.705990 	 72-11
