#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.274665e+04 5.728861e+03 2.255930e+04
3.546900e-02 1.425926e+04 3.203750e+03 1.793309e+04
4.537800e-02 1.277771e+04 2.088008e+03 1.417241e+04
5.528000e-02 1.397274e+04 1.488664e+03 1.193670e+04
6.523200e-02 1.077241e+04 1.105007e+03 1.044225e+04
7.522900e-02 8.861517e+03 8.147362e+02 8.996682e+03
8.519300e-02 7.632351e+03 6.423518e+02 7.480857e+03
9.516600e-02 5.754040e+03 5.006437e+02 6.137591e+03
1.051550e-01 4.875626e+03 4.015148e+02 5.110264e+03
1.151310e-01 4.022824e+03 3.337855e+02 4.387208e+03
1.251240e-01 4.242253e+03 2.927085e+02 3.841627e+03
1.351250e-01 3.587142e+03 2.445238e+02 3.393195e+03
1.451200e-01 3.310550e+03 2.176334e+02 3.003114e+03
1.551180e-01 2.574036e+03 1.810367e+02 2.656781e+03
1.651050e-01 2.416923e+03 1.599251e+02 2.322754e+03
1.750880e-01 1.910347e+03 1.493945e+02 1.997835e+03
1.850890e-01 1.725776e+03 1.312579e+02 1.716685e+03
1.950930e-01 1.309507e+03 1.213833e+02 1.482669e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.012273	0.984627	0.430207	1.180609	0.002949	1.126492	3.921720	1.180609	0.002949	1.126492	3.921720	57.048990 	 72-11
