#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.143338e+04 5.728861e+03 2.355010e+04
3.546900e-02 2.109267e+04 3.203750e+03 1.925504e+04
4.537800e-02 1.939549e+04 2.088008e+03 1.504480e+04
5.528000e-02 1.141451e+04 1.488664e+03 1.230350e+04
6.523200e-02 8.520212e+03 1.105007e+03 1.069167e+04
7.522900e-02 8.693456e+03 8.147362e+02 9.442373e+03
8.519300e-02 8.226598e+03 6.423518e+02 8.011278e+03
9.516600e-02 6.109965e+03 5.006437e+02 6.482657e+03
1.051550e-01 4.510718e+03 4.015148e+02 5.139774e+03
1.151310e-01 4.700292e+03 3.337855e+02 4.212998e+03
1.251240e-01 3.929495e+03 2.927085e+02 3.670764e+03
1.351250e-01 3.805756e+03 2.445238e+02 3.327476e+03
1.451200e-01 2.940092e+03 2.176334e+02 3.005843e+03
1.551180e-01 2.646110e+03 1.810367e+02 2.656950e+03
1.651050e-01 2.434538e+03 1.599251e+02 2.283200e+03
1.750880e-01 1.848246e+03 1.493945e+02 1.976289e+03
1.850890e-01 1.728680e+03 1.312579e+02 1.759097e+03
1.950930e-01 1.528682e+03 1.213833e+02 1.608372e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.051563	0.957577	0.438598	1.174412	-0.342340	1.250755	4.427016	1.174412	-0.342340	1.250755	4.427016	71.881780 	 72-11
