#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.164672e+04 3.941315e+03 6.318427e+04
3.546900e-02 4.800907e+04 2.332223e+03 4.987088e+04
4.536800e-02 4.119270e+04 1.472100e+03 4.005890e+04
5.531400e-02 3.445700e+04 1.019281e+03 3.428939e+04
6.525800e-02 2.934856e+04 7.510858e+02 3.014987e+04
7.520900e-02 2.649902e+04 5.977086e+02 2.586077e+04
8.517500e-02 2.180958e+04 4.420094e+02 2.156383e+04
9.515700e-02 1.781911e+04 3.528053e+02 1.805599e+04
1.051620e-01 1.533866e+04 2.743676e+02 1.567539e+04
1.151480e-01 1.431860e+04 2.399903e+02 1.413315e+04
1.251460e-01 1.264979e+04 1.933166e+02 1.284685e+04
1.351460e-01 1.156112e+04 1.725968e+02 1.155321e+04
1.451320e-01 1.016359e+04 1.416208e+02 1.028975e+04
1.551140e-01 9.206573e+03 1.252944e+02 9.167979e+03
1.651020e-01 8.134240e+03 1.169454e+02 8.279936e+03
1.751050e-01 7.694768e+03 1.025878e+02 7.577367e+03
1.850970e-01 6.973320e+03 8.678640e+01 6.965522e+03
1.950850e-01 6.408115e+03 8.042484e+01 6.415242e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.923798	1.004149	0.510036	1.217583	0.609571	0.803285	3.866878	1.217583	0.609571	0.803285	3.866878	50.520790 	 72-11
