#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.367500e+04 5.728861e+03 2.828831e+04
3.546900e-02 1.930481e+04 3.203750e+03 2.211740e+04
4.537800e-02 2.041176e+04 2.088008e+03 1.712387e+04
5.528000e-02 1.286377e+04 1.488664e+03 1.406537e+04
6.523200e-02 1.002724e+04 1.105007e+03 1.189691e+04
7.522900e-02 1.093940e+04 8.147362e+02 9.829634e+03
8.519300e-02 7.296940e+03 6.423518e+02 7.854017e+03
9.516600e-02 6.669875e+03 5.006437e+02 6.259983e+03
1.051550e-01 5.301238e+03 4.015148e+02 5.118969e+03
1.151310e-01 4.307538e+03 3.337855e+02 4.292955e+03
1.251240e-01 3.810705e+03 2.927085e+02 3.614652e+03
1.351250e-01 3.175305e+03 2.445238e+02 3.053719e+03
1.451200e-01 2.742046e+03 2.176334e+02 2.630426e+03
1.551180e-01 2.514112e+03 1.810367e+02 2.337572e+03
1.651050e-01 1.795092e+03 1.599251e+02 2.119194e+03
1.750880e-01 1.810489e+03 1.493945e+02 1.889011e+03
1.850890e-01 1.775903e+03 1.312579e+02 1.669959e+03
1.950930e-01 1.541106e+03 1.213833e+02 1.476469e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.025449	1.024742	0.591672	1.152570	-1.122730	1.799516	5.713945	1.152570	-1.122730	1.799516	5.713945	61.164350 	 72-11
