#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.278360e+04 3.941315e+03 6.086723e+04
3.546900e-02 4.959098e+04 2.332223e+03 4.863236e+04
4.536800e-02 3.826922e+04 1.472100e+03 3.908457e+04
5.531400e-02 3.465378e+04 1.019281e+03 3.334699e+04
6.525800e-02 2.936760e+04 7.510858e+02 2.944506e+04
7.520900e-02 2.584008e+04 5.977086e+02 2.557384e+04
8.517500e-02 2.182346e+04 4.420094e+02 2.152935e+04
9.515700e-02 1.834115e+04 3.528053e+02 1.801571e+04
1.051620e-01 1.570895e+04 2.743676e+02 1.551247e+04
1.151480e-01 1.374477e+04 2.399903e+02 1.391516e+04
1.251460e-01 1.253544e+04 1.933166e+02 1.269543e+04
1.351460e-01 1.129013e+04 1.725968e+02 1.150329e+04
1.451320e-01 1.014335e+04 1.416208e+02 1.029676e+04
1.551140e-01 9.036379e+03 1.252944e+02 9.174017e+03
1.651020e-01 8.263007e+03 1.169454e+02 8.273288e+03
1.751050e-01 7.777629e+03 1.025878e+02 7.581154e+03
1.850970e-01 7.032873e+03 8.678640e+01 6.992575e+03
1.950850e-01 6.484064e+03 8.042484e+01 6.472279e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.007040	1.001133	0.478932	1.247108	-0.083727	1.218390	4.329677	1.247108	-0.083727	1.218390	4.329677	59.049970 	 72-11
