#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.303073e+04 5.728861e+03 2.565899e+04
3.546900e-02 2.403379e+04 3.203750e+03 2.086378e+04
4.537800e-02 1.368128e+04 2.088008e+03 1.633310e+04
5.528000e-02 1.392507e+04 1.488664e+03 1.335707e+04
6.523200e-02 1.115606e+04 1.105007e+03 1.147833e+04
7.522900e-02 9.988238e+03 8.147362e+02 9.966674e+03
8.519300e-02 7.771121e+03 6.423518e+02 8.386414e+03
9.516600e-02 6.962141e+03 5.006437e+02 6.841994e+03
1.051550e-01 5.705846e+03 4.015148e+02 5.510088e+03
1.151310e-01 4.081029e+03 3.337855e+02 4.516475e+03
1.251240e-01 4.085524e+03 2.927085e+02 3.839474e+03
1.351250e-01 3.773170e+03 2.445238e+02 3.362882e+03
1.451200e-01 3.215469e+03 2.176334e+02 2.968735e+03
1.551180e-01 2.701709e+03 1.810367e+02 2.627233e+03
1.651050e-01 2.187606e+03 1.599251e+02 2.285848e+03
1.750880e-01 1.900798e+03 1.493945e+02 1.954418e+03
1.850890e-01 1.732856e+03 1.312579e+02 1.674159e+03
1.950930e-01 1.443862e+03 1.213833e+02 1.445960e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.065927	1.001828	0.507106	1.188090	-0.720888	1.570639	5.097089	1.188090	-0.720888	1.570639	5.097089	57.319290 	 72-11
