#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.165184e+04 5.728861e+03 2.195110e+04
3.546900e-02 2.362618e+04 3.203750e+03 1.846917e+04
4.537800e-02 1.357010e+04 2.088008e+03 1.461086e+04
5.528000e-02 1.065798e+04 1.488664e+03 1.189526e+04
6.523200e-02 9.926602e+03 1.105007e+03 1.032291e+04
7.522900e-02 9.847322e+03 8.147362e+02 9.294360e+03
8.519300e-02 6.450790e+03 6.423518e+02 8.151332e+03
9.516600e-02 6.662127e+03 5.006437e+02 6.806343e+03
1.051550e-01 5.586252e+03 4.015148e+02 5.455775e+03
1.151310e-01 4.291699e+03 3.337855e+02 4.397252e+03
1.251240e-01 4.163128e+03 2.927085e+02 3.732820e+03
1.351250e-01 3.360599e+03 2.445238e+02 3.343633e+03
1.451200e-01 3.080850e+03 2.176334e+02 3.042682e+03
1.551180e-01 2.851720e+03 1.810367e+02 2.721988e+03
1.651050e-01 2.407602e+03 1.599251e+02 2.331567e+03
1.750880e-01 1.589004e+03 1.493945e+02 1.943261e+03
1.850890e-01 1.657719e+03 1.312579e+02 1.632586e+03
1.950930e-01 1.330965e+03 1.213833e+02 1.391732e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.099284	0.995722	0.424405	1.225779	-0.512180	1.471615	4.706368	1.225779	-0.512180	1.471615	4.706368	63.861460 	 72-11
