#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.442997e+04 5.728861e+03 2.341093e+04
3.546900e-02 1.278416e+04 3.203750e+03 1.823567e+04
4.537800e-02 1.133126e+04 2.088008e+03 1.441275e+04
5.528000e-02 1.266487e+04 1.488664e+03 1.223912e+04
6.523200e-02 1.147117e+04 1.105007e+03 1.062916e+04
7.522900e-02 8.169334e+03 8.147362e+02 8.913274e+03
8.519300e-02 7.031186e+03 6.423518e+02 7.245071e+03
9.516600e-02 6.441854e+03 5.006437e+02 5.940243e+03
1.051550e-01 5.307592e+03 4.015148e+02 5.049901e+03
1.151310e-01 4.352554e+03 3.337855e+02 4.403885e+03
1.251240e-01 4.355438e+03 2.927085e+02 3.822325e+03
1.351250e-01 3.408133e+03 2.445238e+02 3.294081e+03
1.451200e-01 2.894389e+03 2.176334e+02 2.861314e+03
1.551180e-01 2.352041e+03 1.810367e+02 2.532717e+03
1.651050e-01 2.067666e+03 1.599251e+02 2.249617e+03
1.750880e-01 2.213138e+03 1.493945e+02 1.942241e+03
1.850890e-01 1.684627e+03 1.312579e+02 1.651252e+03
1.950930e-01 1.289455e+03 1.213833e+02 1.396422e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.994057	1.003313	0.464156	1.166416	-0.547486	1.353413	4.177931	1.166416	-0.547486	1.353413	4.177931	62.920910 	 72-11
