#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.069417e+04 2.545024e+03 6.040752e+04
3.546900e-02 4.877109e+04 1.402254e+03 4.718957e+04
4.537800e-02 3.975972e+04 8.959835e+02 3.783058e+04
5.528000e-02 3.238455e+04 6.492799e+02 3.245926e+04
6.523200e-02 2.815789e+04 4.743030e+02 2.844831e+04
7.522900e-02 2.396815e+04 3.536445e+02 2.420655e+04
8.519300e-02 2.056305e+04 2.808882e+02 2.011445e+04
9.516600e-02 1.721122e+04 2.212556e+02 1.689428e+04
1.051550e-01 1.466954e+04 1.732168e+02 1.474430e+04
1.151310e-01 1.310565e+04 1.462162e+02 1.330188e+04
1.251240e-01 1.202535e+04 1.256686e+02 1.205510e+04
1.351250e-01 1.076335e+04 1.154657e+02 1.083033e+04
1.451200e-01 9.565826e+03 9.419011e+01 9.670408e+03
1.551180e-01 8.689223e+03 8.525861e+01 8.660595e+03
1.651050e-01 7.875631e+03 7.613823e+01 7.860872e+03
1.750880e-01 7.217768e+03 6.951616e+01 7.224143e+03
1.850890e-01 6.699544e+03 6.273365e+01 6.674141e+03
1.950930e-01 6.244389e+03 5.500268e+01 6.185654e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.888409	1.008543	0.577442	1.065491	-1.006951	1.469552	4.147386	1.065491	-1.006951	1.469552	4.147386	61.855500 	 72-11
