#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.335598e+04 9.002477e+03 2.921993e+04
3.546900e-02 1.728859e+04 5.550014e+03 2.463938e+04
4.536800e-02 1.815396e+04 3.442054e+03 1.915821e+04
5.531400e-02 1.570472e+04 2.397204e+03 1.503878e+04
6.525800e-02 9.002449e+03 1.848165e+03 1.246468e+04
7.520900e-02 1.050588e+04 1.427121e+03 1.072635e+04
8.517500e-02 8.939761e+03 1.034219e+03 9.043895e+03
9.515700e-02 6.516464e+03 8.162805e+02 7.267222e+03
1.051620e-01 5.414902e+03 6.718356e+02 5.570900e+03
1.151480e-01 3.692488e+03 5.420027e+02 4.249299e+03
1.251460e-01 3.358475e+03 4.535195e+02 3.426896e+03
1.351460e-01 3.040639e+03 3.868590e+02 2.983713e+03
1.451320e-01 3.004424e+03 3.405732e+02 2.692760e+03
1.551140e-01 2.541245e+03 2.970613e+02 2.427762e+03
1.651020e-01 2.336446e+03 2.568253e+02 2.126545e+03
1.751050e-01 2.020945e+03 2.270777e+02 1.854076e+03
1.850970e-01 1.762422e+03 2.048604e+02 1.667896e+03
1.950850e-01 1.245884e+03 1.783345e+02 1.549505e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.110339	0.976822	0.587602	1.243955	-1.258450	2.244944	7.275409	1.243955	-1.258450	2.244944	7.275409	90.624270 	 72-11
