#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.344520e+04 9.002477e+03 2.267071e+04
3.546900e-02 1.979085e+04 5.550014e+03 1.790701e+04
4.536800e-02 1.366041e+04 3.442054e+03 1.427197e+04
5.531400e-02 8.916640e+03 2.397204e+03 1.206964e+04
6.525800e-02 7.873661e+03 1.848165e+03 1.032146e+04
7.520900e-02 8.751018e+03 1.427121e+03 8.496844e+03
8.517500e-02 6.376548e+03 1.034219e+03 6.857056e+03
9.515700e-02 6.450350e+03 8.162805e+02 5.670830e+03
1.051620e-01 5.186011e+03 6.718356e+02 4.890171e+03
1.151480e-01 4.161772e+03 5.420027e+02 4.293621e+03
1.251460e-01 4.310420e+03 4.535195e+02 3.734574e+03
1.351460e-01 3.517857e+03 3.868590e+02 3.229961e+03
1.451320e-01 2.735875e+03 3.405732e+02 2.881400e+03
1.551140e-01 2.411708e+03 2.970613e+02 2.653967e+03
1.651020e-01 1.901826e+03 2.568253e+02 2.469560e+03
1.751050e-01 2.515596e+03 2.270777e+02 2.246769e+03
1.850970e-01 2.193132e+03 2.048604e+02 2.047758e+03
1.950850e-01 1.756773e+03 1.783345e+02 1.883295e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.974599	0.996875	0.466608	1.178753	-1.785331	2.410397	5.549612	1.178753	-1.785331	2.410397	5.549612	61.494470 	 72-11
