#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.338376e+04 3.941315e+03 5.990909e+04
3.546900e-02 4.740305e+04 2.332223e+03 4.849651e+04
4.536800e-02 3.824386e+04 1.472100e+03 3.920201e+04
5.531400e-02 3.499329e+04 1.019281e+03 3.339373e+04
6.525800e-02 3.076472e+04 7.510858e+02 2.947013e+04
7.520900e-02 2.498431e+04 5.977086e+02 2.574727e+04
8.517500e-02 2.188811e+04 4.420094e+02 2.187955e+04
9.515700e-02 1.887779e+04 3.528053e+02 1.842200e+04
1.051620e-01 1.584716e+04 2.743676e+02 1.582738e+04
1.151480e-01 1.410509e+04 2.399903e+02 1.409294e+04
1.251460e-01 1.284385e+04 1.933166e+02 1.278483e+04
1.351460e-01 1.154581e+04 1.725968e+02 1.157978e+04
1.451320e-01 1.041238e+04 1.416208e+02 1.039086e+04
1.551140e-01 9.214891e+03 1.252944e+02 9.284148e+03
1.651020e-01 8.330971e+03 1.169454e+02 8.365964e+03
1.751050e-01 7.710153e+03 1.025878e+02 7.651021e+03
1.850970e-01 7.048455e+03 8.678640e+01 7.043910e+03
1.950850e-01 6.543445e+03 8.042484e+01 6.510318e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.168390	0.960060	0.333200	1.338470	-0.534867	1.568055	4.721534	1.338470	-0.534867	1.568055	4.721534	49.150960 	 72-11
