#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.141268e+04 2.545024e+03 5.807522e+04
3.546900e-02 4.684153e+04 1.402254e+03 4.587612e+04
4.537800e-02 3.742098e+04 8.959835e+02 3.659315e+04
5.528000e-02 3.054269e+04 6.492799e+02 3.127079e+04
6.523200e-02 2.718019e+04 4.743030e+02 2.770704e+04
7.522900e-02 2.387937e+04 3.536445e+02 2.405752e+04
8.519300e-02 2.037811e+04 2.808882e+02 2.019463e+04
9.516600e-02 1.680338e+04 2.212556e+02 1.686220e+04
1.051550e-01 1.450042e+04 1.732168e+02 1.454848e+04
1.151310e-01 1.284635e+04 1.462162e+02 1.312119e+04
1.251240e-01 1.233281e+04 1.256686e+02 1.202437e+04
1.351250e-01 1.093698e+04 1.154657e+02 1.091126e+04
1.451200e-01 9.791743e+03 9.419011e+01 9.758783e+03
1.551180e-01 8.506546e+03 8.525861e+01 8.682282e+03
1.651050e-01 7.858256e+03 7.613823e+01 7.830879e+03
1.750880e-01 7.151265e+03 6.951616e+01 7.180602e+03
1.850890e-01 6.590597e+03 6.273365e+01 6.619037e+03
1.950930e-01 6.139240e+03 5.500268e+01 6.114504e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.005276	0.993101	0.447977	1.181531	-0.427141	1.285572	4.142365	1.181531	-0.427141	1.285572	4.142365	80.622330 	 72-11
