#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.318265e+04 3.941315e+03 5.941070e+04
3.546900e-02 4.918891e+04 2.332223e+03 4.817458e+04
4.536800e-02 3.995662e+04 1.472100e+03 3.891326e+04
5.531400e-02 3.302427e+04 1.019281e+03 3.309761e+04
6.525800e-02 2.850100e+04 7.510858e+02 2.920489e+04
7.520900e-02 2.585593e+04 5.977086e+02 2.556071e+04
8.517500e-02 2.183489e+04 4.420094e+02 2.173609e+04
9.515700e-02 1.818261e+04 3.528053e+02 1.826992e+04
1.051620e-01 1.588214e+04 2.743676e+02 1.565078e+04
1.151480e-01 1.374244e+04 2.399903e+02 1.391330e+04
1.251460e-01 1.252577e+04 1.933166e+02 1.264678e+04
1.351460e-01 1.131198e+04 1.725968e+02 1.149541e+04
1.451320e-01 1.047474e+04 1.416208e+02 1.034610e+04
1.551140e-01 9.301010e+03 1.252944e+02 9.256822e+03
1.651020e-01 8.264038e+03 1.169454e+02 8.348433e+03
1.751050e-01 7.649073e+03 1.025878e+02 7.654327e+03
1.850970e-01 7.118459e+03 8.678640e+01 7.081615e+03
1.950850e-01 6.550318e+03 8.042484e+01 6.591602e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.084114	1.004543	0.510350	1.296630	-0.455728	1.553987	5.073359	1.296630	-0.455728	1.553987	5.073359	64.645020 	 72-11
