#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.912864e+04 9.002477e+03 2.039220e+04
3.546900e-02 1.860325e+04 5.550014e+03 1.678490e+04
4.536800e-02 1.326516e+04 3.442054e+03 1.330278e+04
5.531400e-02 1.211951e+04 2.397204e+03 1.104756e+04
6.525800e-02 9.126254e+03 1.848165e+03 9.636508e+03
7.520900e-02 5.910039e+03 1.427121e+03 8.410438e+03
8.517500e-02 6.580694e+03 1.034219e+03 7.056964e+03
9.515700e-02 5.312565e+03 8.162805e+02 5.724990e+03
1.051620e-01 4.579729e+03 6.718356e+02 4.632154e+03
1.151480e-01 4.127800e+03 5.420027e+02 3.910401e+03
1.251460e-01 3.837465e+03 4.535195e+02 3.463788e+03
1.351460e-01 3.335359e+03 3.868590e+02 3.132311e+03
1.451320e-01 2.657896e+03 3.405732e+02 2.821857e+03
1.551140e-01 2.499293e+03 2.970613e+02 2.498901e+03
1.651020e-01 1.836164e+03 2.568253e+02 2.175514e+03
1.751050e-01 2.028513e+03 2.270777e+02 1.924826e+03
1.850970e-01 1.510737e+03 2.048604e+02 1.755630e+03
1.950850e-01 1.686672e+03 1.783345e+02 1.644570e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.003847	0.942949	0.378517	1.181798	-1.326862	2.028473	4.710312	1.181798	-1.326862	2.028473	4.710312	66.946100 	 72-11
