#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.969618e+04 9.002477e+03 2.124352e+04
3.546900e-02 1.557944e+04 5.550014e+03 1.783894e+04
4.536800e-02 1.230784e+04 3.442054e+03 1.416107e+04
5.531400e-02 1.205342e+04 2.397204e+03 1.161407e+04
6.525800e-02 8.537144e+03 1.848165e+03 1.006712e+04
7.520900e-02 7.347307e+03 1.427121e+03 8.897194e+03
8.517500e-02 7.907720e+03 1.034219e+03 7.598956e+03
9.515700e-02 7.187708e+03 8.162805e+02 6.214351e+03
1.051620e-01 4.624258e+03 6.718356e+02 4.959866e+03
1.151480e-01 3.580666e+03 5.420027e+02 4.029239e+03
1.251460e-01 4.266958e+03 4.535195e+02 3.446324e+03
1.351460e-01 3.026018e+03 3.868590e+02 3.085029e+03
1.451320e-01 2.641390e+03 3.405732e+02 2.761157e+03
1.551140e-01 1.886207e+03 2.970613e+02 2.420521e+03
1.651020e-01 2.086200e+03 2.568253e+02 2.045571e+03
1.751050e-01 1.586553e+03 2.270777e+02 1.707142e+03
1.850970e-01 1.356116e+03 2.048604e+02 1.454118e+03
1.950850e-01 1.372267e+03 1.783345e+02 1.268391e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.047570	0.971624	0.406651	1.257419	0.421715	1.090370	4.395478	1.257419	0.421715	1.090370	4.395478	64.110270 	 72-11
