#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.743469e+04 9.002477e+03 1.601381e-03
3.546900e-02 1.460384e+04 5.550014e+03 9.787044e-04
4.536800e-02 1.224671e+04 3.442054e+03 -4.786123e-05
5.531400e-02 1.378912e+04 2.397204e+03 6.420794e-04
6.525800e-02 8.786689e+03 1.848165e+03 7.331731e-04
7.520900e-02 7.721287e+03 1.427121e+03 7.057214e-04
8.517500e-02 8.520244e+03 1.034219e+03 7.785337e-04
9.515700e-02 6.978364e+03 8.162805e+02 9.976089e-04
1.051620e-01 4.791807e+03 6.718356e+02 1.286989e-03
1.151480e-01 4.310080e+03 5.420027e+02 1.495031e-03
1.251460e-01 4.488595e+03 4.535195e+02 1.784804e-03
1.351460e-01 3.512877e+03 3.868590e+02 2.076155e-03
1.451320e-01 3.229409e+03 3.405732e+02 2.384695e-03
1.551140e-01 2.737602e+03 2.970613e+02 2.752880e-03
1.651020e-01 2.232583e+03 2.568253e+02 3.071291e-03
1.751050e-01 2.199929e+03 2.270777e+02 3.490792e-03
1.850970e-01 1.927823e+03 2.048604e+02 3.898978e-03
1.950850e-01 1.884513e+03 1.783345e+02 4.283554e-03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.814844	1.371813	3.260313	0.639578	-5.148569	6.447291	17.358740	0.639578	-5.148569	6.447291	17.358740	39313.900000 	 72-11
