#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.053039e+04 3.941315e+03 5.941469e+04
3.546900e-02 5.046528e+04 2.332223e+03 4.806673e+04
4.536800e-02 4.023042e+04 1.472100e+03 3.888401e+04
5.531400e-02 3.416117e+04 1.019281e+03 3.313731e+04
6.525800e-02 2.917509e+04 7.510858e+02 2.920094e+04
7.520900e-02 2.575479e+04 5.977086e+02 2.543513e+04
8.517500e-02 2.167581e+04 4.420094e+02 2.154873e+04
9.515700e-02 1.808292e+04 3.528053e+02 1.811514e+04
1.051620e-01 1.514262e+04 2.743676e+02 1.557519e+04
1.151480e-01 1.381849e+04 2.399903e+02 1.389179e+04
1.251460e-01 1.255845e+04 1.933166e+02 1.261303e+04
1.351460e-01 1.132810e+04 1.725968e+02 1.141373e+04
1.451320e-01 1.025477e+04 1.416208e+02 1.024242e+04
1.551140e-01 9.186795e+03 1.252944e+02 9.167789e+03
1.651020e-01 8.293339e+03 1.169454e+02 8.300505e+03
1.751050e-01 7.671409e+03 1.025878e+02 7.638318e+03
1.850970e-01 7.060978e+03 8.678640e+01 7.080177e+03
1.950850e-01 6.559484e+03 8.042484e+01 6.591146e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.108823	0.973606	0.461788	1.239658	-1.798786	2.620100	6.829029	1.239658	-1.798786	2.620100	6.829029	59.627260 	 72-11
