#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.926536e+04 5.728861e+03 2.302946e+04
3.546900e-02 1.265284e+04 3.203750e+03 1.910710e+04
4.537800e-02 1.302398e+04 2.088008e+03 1.495799e+04
5.528000e-02 1.143170e+04 1.488664e+03 1.223043e+04
6.523200e-02 1.115690e+04 1.105007e+03 1.075627e+04
7.522900e-02 1.029502e+04 8.147362e+02 9.708762e+03
8.519300e-02 8.278388e+03 6.423518e+02 8.351180e+03
9.516600e-02 6.554562e+03 5.006437e+02 6.755457e+03
1.051550e-01 5.130537e+03 4.015148e+02 5.299305e+03
1.151310e-01 4.479846e+03 3.337855e+02 4.328696e+03
1.251240e-01 4.227042e+03 2.927085e+02 3.816278e+03
1.351250e-01 3.401535e+03 2.445238e+02 3.496766e+03
1.451200e-01 3.345723e+03 2.176334e+02 3.150697e+03
1.551180e-01 2.819898e+03 1.810367e+02 2.729243e+03
1.651050e-01 2.400514e+03 1.599251e+02 2.273097e+03
1.750880e-01 1.915138e+03 1.493945e+02 1.917129e+03
1.850890e-01 1.541064e+03 1.312579e+02 1.672936e+03
1.950930e-01 1.529805e+03 1.213833e+02 1.504415e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.059944	0.939702	0.410151	1.151310	-0.736952	1.439883	4.947083	1.151310	-0.736952	1.439883	4.947083	62.338430 	 72-11
