#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 9.583183e+03 9.002477e+03 2.069740e+04
3.546900e-02 1.370102e+04 5.550014e+03 1.652958e+04
4.536800e-02 1.063713e+04 3.442054e+03 1.331257e+04
5.531400e-02 1.283831e+04 2.397204e+03 1.138772e+04
6.525800e-02 9.218047e+03 1.848165e+03 9.896116e+03
7.520900e-02 1.009896e+04 1.427121e+03 8.315313e+03
8.517500e-02 4.409380e+03 1.034219e+03 6.830550e+03
9.515700e-02 6.095313e+03 8.162805e+02 5.702435e+03
1.051620e-01 5.257284e+03 6.718356e+02 4.929528e+03
1.151480e-01 4.670767e+03 5.420027e+02 4.333517e+03
1.251460e-01 4.228730e+03 4.535195e+02 3.774507e+03
1.351460e-01 3.343532e+03 3.868590e+02 3.260967e+03
1.451320e-01 3.195194e+03 3.405732e+02 2.858197e+03
1.551140e-01 2.561185e+03 2.970613e+02 2.553581e+03
1.651020e-01 2.361297e+03 2.568253e+02 2.283700e+03
1.751050e-01 1.756657e+03 2.270777e+02 1.977241e+03
1.850970e-01 1.581161e+03 2.048604e+02 1.692000e+03
1.950850e-01 1.398681e+03 1.783345e+02 1.444793e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.979959	0.993416	0.404304	1.267132	0.236384	0.985289	3.347408	1.267132	0.236384	0.985289	3.347408	79.875980 	 72-11
