#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.666081e+04 2.545024e+03 5.684754e+04
3.546900e-02 4.632461e+04 1.402254e+03 4.531352e+04
4.537800e-02 3.670856e+04 8.959835e+02 3.634480e+04
5.528000e-02 3.141149e+04 6.492799e+02 3.105040e+04
6.523200e-02 2.764298e+04 4.743030e+02 2.746535e+04
7.522900e-02 2.418908e+04 3.536445e+02 2.387794e+04
8.519300e-02 2.000034e+04 2.808882e+02 2.011665e+04
9.516600e-02 1.704705e+04 2.212556e+02 1.684888e+04
1.051550e-01 1.430778e+04 1.732168e+02 1.453052e+04
1.151310e-01 1.283443e+04 1.462162e+02 1.306301e+04
1.251240e-01 1.201472e+04 1.256686e+02 1.193706e+04
1.351250e-01 1.085444e+04 1.154657e+02 1.081937e+04
1.451200e-01 9.684156e+03 9.419011e+01 9.690006e+03
1.551180e-01 8.703944e+03 8.525861e+01 8.652419e+03
1.651050e-01 7.884897e+03 7.613823e+01 7.836068e+03
1.750880e-01 7.212591e+03 6.951616e+01 7.217954e+03
1.850890e-01 6.707280e+03 6.273365e+01 6.686418e+03
1.950930e-01 6.193384e+03 5.500268e+01 6.210250e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.060163	0.974201	0.443717	1.192669	0.324987	1.099112	4.325545	1.192669	0.324987	1.099112	4.325545	77.265190 	 72-11
