#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.595614e+04 2.545024e+03 5.824254e+04
3.546900e-02 4.939087e+04 1.402254e+03 4.603556e+04
4.537800e-02 3.836701e+04 8.959835e+02 3.676379e+04
5.528000e-02 3.219435e+04 6.492799e+02 3.141681e+04
6.523200e-02 2.797769e+04 4.743030e+02 2.778394e+04
7.522900e-02 2.421708e+04 3.536445e+02 2.405709e+04
8.519300e-02 2.034727e+04 2.808882e+02 2.015547e+04
9.516600e-02 1.678769e+04 2.212556e+02 1.682204e+04
1.051550e-01 1.460851e+04 1.732168e+02 1.451924e+04
1.151310e-01 1.302430e+04 1.462162e+02 1.308756e+04
1.251240e-01 1.195070e+04 1.256686e+02 1.197147e+04
1.351250e-01 1.064029e+04 1.154657e+02 1.084125e+04
1.451200e-01 9.677532e+03 9.419011e+01 9.688383e+03
1.551180e-01 8.691138e+03 8.525861e+01 8.628392e+03
1.651050e-01 7.917865e+03 7.613823e+01 7.803094e+03
1.750880e-01 7.134439e+03 6.951616e+01 7.173327e+03
1.850890e-01 6.712265e+03 6.273365e+01 6.628980e+03
1.950930e-01 6.145319e+03 5.500268e+01 6.139469e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.004063	0.989517	0.462216	1.162167	-0.243516	1.234084	4.218124	1.162167	-0.243516	1.234084	4.218124	70.971900 	 72-11
