#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.097543e+04 5.728861e+03 2.679685e+04
3.546900e-02 1.859612e+04 3.203750e+03 2.058973e+04
4.537800e-02 1.518468e+04 2.088008e+03 1.626320e+04
5.528000e-02 1.339182e+04 1.488664e+03 1.382171e+04
6.523200e-02 1.053172e+04 1.105007e+03 1.186329e+04
7.522900e-02 9.672590e+03 8.147362e+02 9.727202e+03
8.519300e-02 7.323158e+03 6.423518e+02 7.787296e+03
9.516600e-02 6.730823e+03 5.006437e+02 6.392288e+03
1.051550e-01 5.747627e+03 4.015148e+02 5.475613e+03
1.151310e-01 4.658649e+03 3.337855e+02 4.758042e+03
1.251240e-01 4.106446e+03 2.927085e+02 4.076054e+03
1.351250e-01 3.516592e+03 2.445238e+02 3.461385e+03
1.451200e-01 3.049330e+03 2.176334e+02 3.004241e+03
1.551180e-01 2.594659e+03 1.810367e+02 2.665113e+03
1.651050e-01 2.021916e+03 1.599251e+02 2.353149e+03
1.750880e-01 1.994138e+03 1.493945e+02 1.999223e+03
1.850890e-01 1.811730e+03 1.312579e+02 1.688681e+03
1.950930e-01 1.304654e+03 1.213833e+02 1.433637e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.964499	0.984382	0.516045	1.139323	-0.201051	1.133271	4.064019	1.139323	-0.201051	1.133271	4.064019	59.074990 	 72-11
