#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.818181e+04 9.002477e+03 2.767960e+04
3.546900e-02 2.469255e+04 5.550014e+03 2.235355e+04
4.536800e-02 1.408463e+04 3.442054e+03 1.756738e+04
5.531400e-02 1.178156e+04 2.397204e+03 1.442461e+04
6.525800e-02 1.017939e+04 1.848165e+03 1.222696e+04
7.520900e-02 8.825215e+03 1.427121e+03 1.025450e+04
8.517500e-02 7.826378e+03 1.034219e+03 8.361168e+03
9.515700e-02 7.914312e+03 8.162805e+02 6.750960e+03
1.051620e-01 6.425417e+03 6.718356e+02 5.505177e+03
1.151480e-01 4.492851e+03 5.420027e+02 4.569079e+03
1.251460e-01 3.860578e+03 4.535195e+02 3.851768e+03
1.351460e-01 3.435821e+03 3.868590e+02 3.305468e+03
1.451320e-01 2.521485e+03 3.405732e+02 2.900337e+03
1.551140e-01 2.232327e+03 2.970613e+02 2.591172e+03
1.651020e-01 2.379382e+03 2.568253e+02 2.315888e+03
1.751050e-01 2.074606e+03 2.270777e+02 2.031642e+03
1.850970e-01 2.169206e+03 2.048604e+02 1.791560e+03
1.950850e-01 1.516118e+03 1.783345e+02 1.598499e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.021960	0.996338	0.565448	1.177219	-1.293720	2.223073	5.944567	1.177219	-1.293720	2.223073	5.944567	53.632340 	 72-11
