#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.805287e+04 2.545024e+03 5.731360e+04
3.546900e-02 4.491873e+04 1.402254e+03 4.520263e+04
4.537800e-02 3.575918e+04 8.959835e+02 3.614131e+04
5.528000e-02 3.113873e+04 6.492799e+02 3.095178e+04
6.523200e-02 2.834058e+04 4.743030e+02 2.736693e+04
7.522900e-02 2.375196e+04 3.536445e+02 2.363777e+04
8.519300e-02 1.971136e+04 2.808882e+02 1.978218e+04
9.516600e-02 1.650369e+04 2.212556e+02 1.654541e+04
1.051550e-01 1.423828e+04 1.732168e+02 1.434044e+04
1.151310e-01 1.276259e+04 1.462162e+02 1.295875e+04
1.251240e-01 1.184757e+04 1.256686e+02 1.184729e+04
1.351250e-01 1.057462e+04 1.154657e+02 1.071134e+04
1.451200e-01 9.650389e+03 9.419011e+01 9.567831e+03
1.551180e-01 8.507747e+03 8.525861e+01 8.534050e+03
1.651050e-01 7.785488e+03 7.613823e+01 7.736395e+03
1.750880e-01 7.063202e+03 6.951616e+01 7.115687e+03
1.850890e-01 6.555566e+03 6.273365e+01 6.572026e+03
1.950930e-01 6.133977e+03 5.500268e+01 6.078824e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.989494	0.984710	0.489887	1.155436	1.328224	0.904061	3.975685	1.155436	1.328224	0.904061	3.975685	45.022640 	 72-11
