#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.749066e+04 9.002477e+03 1.836937e+04
3.546900e-02 1.394457e+04 5.550014e+03 1.706937e+04
4.536800e-02 1.079581e+04 3.442054e+03 1.379000e+04
5.531400e-02 1.009651e+04 2.397204e+03 1.088705e+04
6.525800e-02 1.134561e+04 1.848165e+03 9.384133e+03
7.520900e-02 9.750814e+03 1.427121e+03 8.897913e+03
8.517500e-02 8.035271e+03 1.034219e+03 8.327461e+03
9.515700e-02 6.669408e+03 8.162805e+02 7.153350e+03
1.051620e-01 5.415833e+03 6.718356e+02 5.574977e+03
1.151480e-01 4.922510e+03 5.420027e+02 4.222257e+03
1.251460e-01 3.458933e+03 4.535195e+02 3.470438e+03
1.351460e-01 3.079711e+03 3.868590e+02 3.189920e+03
1.451320e-01 3.473349e+03 3.405732e+02 3.042135e+03
1.551140e-01 2.585371e+03 2.970613e+02 2.782271e+03
1.651020e-01 2.398022e+03 2.568253e+02 2.335186e+03
1.751050e-01 1.943512e+03 2.270777e+02 1.878900e+03
1.850970e-01 1.850534e+03 2.048604e+02 1.568525e+03
1.950850e-01 1.190118e+03 1.783345e+02 1.366324e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.168390	0.960060	0.333200	1.338470	-0.534867	1.568055	4.721534	1.338470	-0.534867	1.568055	4.721534	49.150960 	 72-11
