#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.032862e+04 2.545024e+03 5.795401e+04
3.546900e-02 4.816181e+04 1.402254e+03 4.596012e+04
4.537800e-02 3.714530e+04 8.959835e+02 3.670794e+04
5.528000e-02 3.070662e+04 6.492799e+02 3.132850e+04
6.523200e-02 2.773938e+04 4.743030e+02 2.772679e+04
7.522900e-02 2.370284e+04 3.536445e+02 2.409142e+04
8.519300e-02 2.052728e+04 2.808882e+02 2.024227e+04
9.516600e-02 1.678756e+04 2.212556e+02 1.689263e+04
1.051550e-01 1.445927e+04 1.732168e+02 1.453607e+04
1.151310e-01 1.302998e+04 1.462162e+02 1.306952e+04
1.251240e-01 1.202819e+04 1.256686e+02 1.195983e+04
1.351250e-01 1.076380e+04 1.154657e+02 1.085435e+04
1.451200e-01 9.766436e+03 9.419011e+01 9.714964e+03
1.551180e-01 8.738486e+03 8.525861e+01 8.647431e+03
1.651050e-01 7.804748e+03 7.613823e+01 7.801700e+03
1.750880e-01 7.142902e+03 6.951616e+01 7.162696e+03
1.850890e-01 6.623375e+03 6.273365e+01 6.617904e+03
1.950930e-01 6.157938e+03 5.500268e+01 6.133882e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.015721	0.996712	0.449160	1.192678	-0.296332	1.254145	4.221229	1.192678	-0.296332	1.254145	4.221229	46.029790 	 72-11
