#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.347652e+04 2.545024e+03 5.839725e+04
3.546900e-02 4.921282e+04 1.402254e+03 4.606123e+04
4.537800e-02 3.727425e+04 8.959835e+02 3.687067e+04
5.528000e-02 3.043245e+04 6.492799e+02 3.159529e+04
6.523200e-02 2.715390e+04 4.743030e+02 2.792318e+04
7.522900e-02 2.408057e+04 3.536445e+02 2.408154e+04
8.519300e-02 2.025842e+04 2.808882e+02 2.011908e+04
9.516600e-02 1.678687e+04 2.212556e+02 1.681926e+04
1.051550e-01 1.454775e+04 1.732168e+02 1.458866e+04
1.151310e-01 1.328179e+04 1.462162e+02 1.320451e+04
1.251240e-01 1.203527e+04 1.256686e+02 1.206931e+04
1.351250e-01 1.091187e+04 1.154657e+02 1.088412e+04
1.451200e-01 9.569843e+03 9.419011e+01 9.700978e+03
1.551180e-01 8.604374e+03 8.525861e+01 8.650845e+03
1.651050e-01 7.700116e+03 7.613823e+01 7.853335e+03
1.750880e-01 7.221740e+03 6.951616e+01 7.241752e+03
1.850890e-01 6.705622e+03 6.273365e+01 6.697802e+03
1.950930e-01 6.227027e+03 5.500268e+01 6.194908e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.010612	0.966666	0.428293	1.185017	0.311351	0.989506	4.008870	1.185017	0.311351	0.989506	4.008870	77.253380 	 72-11
