#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.765171e+04 3.941315e+03 5.964815e+04
3.546900e-02 4.779690e+04 2.332223e+03 4.794859e+04
4.536800e-02 3.907366e+04 1.472100e+03 3.865217e+04
5.531400e-02 3.465928e+04 1.019281e+03 3.301158e+04
6.525800e-02 2.981748e+04 7.510858e+02 2.922102e+04
7.520900e-02 2.576803e+04 5.977086e+02 2.550654e+04
8.517500e-02 2.210908e+04 4.420094e+02 2.156898e+04
9.515700e-02 1.756907e+04 3.528053e+02 1.807304e+04
1.051620e-01 1.565552e+04 2.743676e+02 1.553710e+04
1.151480e-01 1.374440e+04 2.399903e+02 1.392089e+04
1.251460e-01 1.271800e+04 1.933166e+02 1.271955e+04
1.351460e-01 1.167357e+04 1.725968e+02 1.155614e+04
1.451320e-01 1.027734e+04 1.416208e+02 1.035659e+04
1.551140e-01 9.287165e+03 1.252944e+02 9.218276e+03
1.651020e-01 8.276206e+03 1.169454e+02 8.294254e+03
1.751050e-01 7.687117e+03 1.025878e+02 7.598923e+03
1.850970e-01 7.048290e+03 8.678640e+01 7.016117e+03
1.950850e-01 6.522718e+03 8.042484e+01 6.505806e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.052615	0.991030	0.339726	1.325789	0.232174	0.993352	3.500169	1.325789	0.232174	0.993352	3.500169	53.194720 	 72-11
