#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.274688e+04 3.941315e+03 6.207343e+04
3.546900e-02 4.936571e+04 2.332223e+03 4.939488e+04
4.536800e-02 4.222865e+04 1.472100e+03 3.993567e+04
5.531400e-02 3.513019e+04 1.019281e+03 3.425451e+04
6.525800e-02 3.037588e+04 7.510858e+02 3.010506e+04
7.520900e-02 2.588879e+04 5.977086e+02 2.582433e+04
8.517500e-02 2.173708e+04 4.420094e+02 2.157068e+04
9.515700e-02 1.799379e+04 3.528053e+02 1.811510e+04
1.051620e-01 1.587429e+04 2.743676e+02 1.576511e+04
1.151480e-01 1.403130e+04 2.399903e+02 1.420783e+04
1.251460e-01 1.234050e+04 1.933166e+02 1.287126e+04
1.351460e-01 1.153301e+04 1.725968e+02 1.153238e+04
1.451320e-01 1.021041e+04 1.416208e+02 1.025684e+04
1.551140e-01 9.143527e+03 1.252944e+02 9.172080e+03
1.651020e-01 8.447002e+03 1.169454e+02 8.352365e+03
1.751050e-01 7.642869e+03 1.025878e+02 7.698995e+03
1.850970e-01 7.128362e+03 8.678640e+01 7.110286e+03
1.950850e-01 6.593875e+03 8.042484e+01 6.563917e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.053482	0.928957	0.379552	1.213745	-1.178033	1.978468	5.760355	1.213745	-1.178033	1.978468	5.760355	59.074270 	 72-11
