#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.155481e+04 2.545024e+03 5.901188e+04
3.546900e-02 4.840467e+04 1.402254e+03 4.666581e+04
4.537800e-02 3.713295e+04 8.959835e+02 3.728847e+04
5.528000e-02 3.178874e+04 6.492799e+02 3.184211e+04
6.523200e-02 2.840091e+04 4.743030e+02 2.809972e+04
7.522900e-02 2.472724e+04 3.536445e+02 2.427854e+04
8.519300e-02 2.031334e+04 2.808882e+02 2.032388e+04
9.516600e-02 1.682712e+04 2.212556e+02 1.696312e+04
1.051550e-01 1.466533e+04 1.732168e+02 1.462994e+04
1.151310e-01 1.309997e+04 1.462162e+02 1.315228e+04
1.251240e-01 1.183380e+04 1.256686e+02 1.199356e+04
1.351250e-01 1.072370e+04 1.154657e+02 1.084134e+04
1.451200e-01 9.733322e+03 9.419011e+01 9.687793e+03
1.551180e-01 8.609434e+03 8.525861e+01 8.634730e+03
1.651050e-01 7.807493e+03 7.613823e+01 7.807847e+03
1.750880e-01 7.111822e+03 6.951616e+01 7.168687e+03
1.850890e-01 6.682650e+03 6.273365e+01 6.620118e+03
1.950930e-01 6.132647e+03 5.500268e+01 6.132579e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.982909	1.002153	0.541029	1.137665	-1.087410	1.611028	4.988966	1.137665	-1.087410	1.611028	4.988966	54.628630 	 72-11
