#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.918164e+04 9.002477e+03 2.975517e+04
3.546900e-02 2.265670e+04 5.550014e+03 2.298313e+04
4.536800e-02 1.502318e+04 3.442054e+03 1.806214e+04
5.531400e-02 1.278286e+04 2.397204e+03 1.498059e+04
6.525800e-02 1.301787e+04 1.848165e+03 1.237716e+04
7.520900e-02 9.674495e+03 1.427121e+03 9.764078e+03
8.517500e-02 8.011013e+03 1.034219e+03 7.629421e+03
9.515700e-02 6.101665e+03 8.162805e+02 6.161215e+03
1.051620e-01 4.976512e+03 6.718356e+02 5.133001e+03
1.151480e-01 4.165470e+03 5.420027e+02 4.248592e+03
1.251460e-01 2.953933e+03 4.535195e+02 3.473334e+03
1.351460e-01 2.903375e+03 3.868590e+02 2.898897e+03
1.451320e-01 2.558353e+03 3.405732e+02 2.523048e+03
1.551140e-01 2.458829e+03 2.970613e+02 2.252224e+03
1.651020e-01 1.963144e+03 2.568253e+02 1.964225e+03
1.751050e-01 1.750433e+03 2.270777e+02 1.662732e+03
1.850970e-01 1.508918e+03 2.048604e+02 1.450866e+03
1.950850e-01 1.209328e+03 1.783345e+02 1.311831e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.938002	0.961969	0.574113	1.137985	-1.148435	1.795798	5.535320	1.137985	-1.148435	1.795798	5.535320	43.010310 	 72-11
