#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.127097e+04 3.941315e+03 5.979122e+04
3.546900e-02 4.688813e+04 2.332223e+03 4.778003e+04
4.536800e-02 3.957942e+04 1.472100e+03 3.844330e+04
5.531400e-02 3.323872e+04 1.019281e+03 3.285566e+04
6.525800e-02 2.895549e+04 7.510858e+02 2.905632e+04
7.520900e-02 2.528611e+04 5.977086e+02 2.527136e+04
8.517500e-02 2.129223e+04 4.420094e+02 2.130971e+04
9.515700e-02 1.796644e+04 3.528053e+02 1.786894e+04
1.051620e-01 1.554623e+04 2.743676e+02 1.542341e+04
1.151480e-01 1.422138e+04 2.399903e+02 1.387006e+04
1.251460e-01 1.245032e+04 1.933166e+02 1.268602e+04
1.351460e-01 1.148662e+04 1.725968e+02 1.152531e+04
1.451320e-01 1.050814e+04 1.416208e+02 1.034475e+04
1.551140e-01 9.236732e+03 1.252944e+02 9.240623e+03
1.651020e-01 8.374852e+03 1.169454e+02 8.349286e+03
1.751050e-01 7.685150e+03 1.025878e+02 7.664695e+03
1.850970e-01 6.973775e+03 8.678640e+01 7.085153e+03
1.950850e-01 6.679923e+03 8.042484e+01 6.575148e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.983918	1.013209	0.454450	1.252155	-0.278924	1.302984	3.855351	1.252155	-0.278924	1.302984	3.855351	46.331770 	 72-11
