#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.247288e+04 5.728861e+03 2.196143e+04
3.546900e-02 1.777885e+04 3.203750e+03 1.806176e+04
4.537800e-02 1.273343e+04 2.088008e+03 1.425916e+04
5.528000e-02 1.323628e+04 1.488664e+03 1.179513e+04
6.523200e-02 9.013547e+03 1.105007e+03 1.035098e+04
7.522900e-02 8.969963e+03 8.147362e+02 9.238561e+03
8.519300e-02 7.814487e+03 6.423518e+02 7.939591e+03
9.516600e-02 6.797452e+03 5.006437e+02 6.541161e+03
1.051550e-01 5.742831e+03 4.015148e+02 5.291054e+03
1.151310e-01 4.040184e+03 3.337855e+02 4.387177e+03
1.251240e-01 3.969059e+03 2.927085e+02 3.830529e+03
1.351250e-01 3.314135e+03 2.445238e+02 3.472043e+03
1.451200e-01 2.846283e+03 2.176334e+02 3.129290e+03
1.551180e-01 2.710488e+03 1.810367e+02 2.766299e+03
1.651050e-01 2.462707e+03 1.599251e+02 2.366681e+03
1.750880e-01 2.038853e+03 1.493945e+02 2.001925e+03
1.850890e-01 1.661675e+03 1.312579e+02 1.714210e+03
1.950930e-01 1.428893e+03 1.213833e+02 1.490477e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.055766	0.977319	0.413253	1.198989	-0.431649	1.318344	4.344636	1.198989	-0.431649	1.318344	4.344636	48.098680 	 72-11
