#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.770533e+04 3.941315e+03 6.114390e+04
3.546900e-02 4.873157e+04 2.332223e+03 4.862986e+04
4.536800e-02 4.046947e+04 1.472100e+03 3.913557e+04
5.531400e-02 3.387212e+04 1.019281e+03 3.344339e+04
6.525800e-02 2.914156e+04 7.510858e+02 2.943735e+04
7.520900e-02 2.507289e+04 5.977086e+02 2.541067e+04
8.517500e-02 2.146711e+04 4.420094e+02 2.133494e+04
9.515700e-02 1.796781e+04 3.528053e+02 1.790722e+04
1.051620e-01 1.552520e+04 2.743676e+02 1.549707e+04
1.151480e-01 1.388508e+04 2.399903e+02 1.391920e+04
1.251460e-01 1.273827e+04 1.933166e+02 1.266490e+04
1.351460e-01 1.135749e+04 1.725968e+02 1.145149e+04
1.451320e-01 1.019224e+04 1.416208e+02 1.026522e+04
1.551140e-01 9.228515e+03 1.252944e+02 9.186812e+03
1.651020e-01 8.206559e+03 1.169454e+02 8.307199e+03
1.751050e-01 7.669461e+03 1.025878e+02 7.614588e+03
1.850970e-01 7.018627e+03 8.678640e+01 7.027324e+03
1.950850e-01 6.535898e+03 8.042484e+01 6.513511e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.932380	1.026737	0.555741	1.206997	-0.234386	1.227281	3.905873	1.206997	-0.234386	1.227281	3.905873	40.041190 	 72-11
