#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.014798e+04 2.545024e+03 5.900126e+04
3.546900e-02 4.768758e+04 1.402254e+03 4.645502e+04
4.537800e-02 3.677591e+04 8.959835e+02 3.702017e+04
5.528000e-02 3.147800e+04 6.492799e+02 3.164224e+04
6.523200e-02 2.824853e+04 4.743030e+02 2.799723e+04
7.522900e-02 2.431241e+04 3.536445e+02 2.422152e+04
8.519300e-02 1.988789e+04 2.808882e+02 2.026224e+04
9.516600e-02 1.690048e+04 2.212556e+02 1.689451e+04
1.051550e-01 1.474893e+04 1.732168e+02 1.458756e+04
1.151310e-01 1.296278e+04 1.462162e+02 1.316652e+04
1.251240e-01 1.199260e+04 1.256686e+02 1.205355e+04
1.351250e-01 1.096625e+04 1.154657e+02 1.091433e+04
1.451200e-01 9.659552e+03 9.419011e+01 9.744535e+03
1.551180e-01 8.675317e+03 8.525861e+01 8.664853e+03
1.651050e-01 7.821956e+03 7.613823e+01 7.819148e+03
1.750880e-01 7.120568e+03 6.951616e+01 7.170197e+03
1.850890e-01 6.585172e+03 6.273365e+01 6.607698e+03
1.950930e-01 6.163981e+03 5.500268e+01 6.101033e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.983181	0.996853	0.460489	1.195781	0.690822	0.931281	3.815667	1.195781	0.690822	0.931281	3.815667	50.629160 	 72-11
