#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.064024e+04 2.545024e+03 5.856056e+04
3.546900e-02 4.539997e+04 1.402254e+03 4.635491e+04
4.537800e-02 3.824909e+04 8.959835e+02 3.708292e+04
5.528000e-02 3.170037e+04 6.492799e+02 3.170314e+04
6.523200e-02 2.761701e+04 4.743030e+02 2.800913e+04
7.522900e-02 2.465493e+04 3.536445e+02 2.422464e+04
8.519300e-02 2.058901e+04 2.808882e+02 2.029462e+04
9.516600e-02 1.698454e+04 2.212556e+02 1.695125e+04
1.051550e-01 1.471309e+04 1.732168e+02 1.463632e+04
1.151310e-01 1.291562e+04 1.462162e+02 1.317902e+04
1.251240e-01 1.194799e+04 1.256686e+02 1.203387e+04
1.351250e-01 1.074434e+04 1.154657e+02 1.088452e+04
1.451200e-01 9.683659e+03 9.419011e+01 9.726872e+03
1.551180e-01 8.763877e+03 8.525861e+01 8.670937e+03
1.651050e-01 7.835946e+03 7.613823e+01 7.847726e+03
1.750880e-01 7.224648e+03 6.951616e+01 7.215891e+03
1.850890e-01 6.801223e+03 6.273365e+01 6.671455e+03
1.950930e-01 6.210317e+03 5.500268e+01 6.184450e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.992016	0.995358	0.499876	1.169358	-0.268074	1.228039	4.235202	1.169358	-0.268074	1.228039	4.235202	71.458320 	 72-11
